https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USD
1709902800000,2024-03-08 13:00:00,ENS/USD,25.392,25.484,25.291,25.291,6.790929,171.749385339
1709899200000,2024-03-08 12:00:00,ENS/USD,25.414,25.414,25.392,25.392,1.005732,25.537546944000002
1709895600000,2024-03-08 11:00:00,ENS/USD,25.846,25.846,25.414,25.414,1.113238,28.291830532
1709892000000,2024-03-08 10:00:00,ENS/USD,25.846,25.846,25.846,25.846,0.0,0.0
1709888400000,2024-03-08 09:00:00,ENS/USD,25.422,25.846,25.422,25.846,1.113238,28.772749347999998
1709884800000,2024-03-08 08:00:00,ENS/USD,25.413,25.504,25.259,25.422,10.129126,257.502641172
1709881200000,2024-03-08 07:00:00,ENS/USD,25.413,25.413,25.413,25.413,0.0,0.0
1709877600000,2024-03-08 06:00:00,ENS/USD,25.535,25.535,25.413,25.413,10.556999,268.285015587
1709874000000,2024-03-08 05:00:00,ENS/USD,25.814,25.814,25.406,25.535,18.362722,468.89210627000006
1709870400000,2024-03-08 04:00:00,ENS/USD,25.841,25.841,25.814,25.814,1.140452,29.439627928
1709866800000,2024-03-08 03:00:00,ENS/USD,25.929,25.929,25.789,25.841,8.763083,226.44682780300002
1709863200000,2024-03-08 02:00:00,ENS/USD,26.338,26.39,25.919,25.929,11.342033,294.087573657
1709859600000,2024-03-08 01:00:00,ENS/USD,25.872,27.401,25.872,26.338,464.371951,12230.628445438
1709856000000,2024-03-08 00:00:00,ENS/USD,25.442,25.877,25.442,25.872,21.840601,565.060029072
1709852400000,2024-03-07 23:00:00,ENS/USD,25.442,25.442,25.442,25.442,0.0,0.0
1709848800000,2024-03-07 22:00:00,ENS/USD,25.29,25.442,25.29,25.442,13.438923,341.913078966
1709845200000,2024-03-07 21:00:00,ENS/USD,25.506,25.506,25.29,25.29,0.918839,23.237438309999998
1709841600000,2024-03-07 20:00:00,ENS/USD,25.23,25.506,25.23,25.506,15.548,396.567288
1709838000000,2024-03-07 19:00:00,ENS/USD,25.125,25.23,25.125,25.23,50.0,1261.5
1709834400000,2024-03-07 18:00:00,ENS/USD,24.89,25.125,24.89,25.125,40.186557,1009.6872446250001
1709830800000,2024-03-07 17:00:00,ENS/USD,24.89,24.89,24.89,24.89,0.0,0.0
1709827200000,2024-03-07 16:00:00,ENS/USD,24.998,25.211,24.89,24.89,27.318024,679.94561736
1709823600000,2024-03-07 15:00:00,ENS/USD,24.744,25.066,24.744,24.998,0.257308,6.432185383999999
1709820000000,2024-03-07 14:00:00,ENS/USD,24.899,25.287,24.731,24.744,10.610223,262.53935791199996
1709816400000,2024-03-07 13:00:00,ENS/USD,24.762,24.899,24.548,24.899,5.493195,136.775062305
1709812800000,2024-03-07 12:00:00,ENS/USD,24.762,24.762,24.762,24.762,0.0,0.0
1709809200000,2024-03-07 11:00:00,ENS/USD,25.07,25.07,24.67,24.762,5.153158,127.60249839600002
1709805600000,2024-03-07 10:00:00,ENS/USD,25.07,25.07,25.07,25.07,0.0,0.0
1709802000000,2024-03-07 09:00:00,ENS/USD,24.939,25.07,24.939,25.07,15.653014,392.42106098
1709798400000,2024-03-07 08:00:00,ENS/USD,24.939,24.939,24.939,24.939,0.0,0.0
1709794800000,2024-03-07 07:00:00,ENS/USD,24.574,25.089,24.574,24.939,8.154582,203.367120498
1709791200000,2024-03-07 06:00:00,ENS/USD,24.476,24.574,24.433,24.574,1.50399,36.95905026
1709787600000,2024-03-07 05:00:00,ENS/USD,25.483,25.483,24.476,24.476,82.972198,2030.8275182480002
1709784000000,2024-03-07 04:00:00,ENS/USD,25.414,25.483,25.043,25.483,207.141695,5278.5918136850005
1709780400000,2024-03-07 03:00:00,ENS/USD,25.821,25.821,25.414,25.414,80.451939,2044.605577746
1709776800000,2024-03-07 02:00:00,ENS/USD,25.794,25.821,25.794,25.821,7.738171,199.807313391
1709773200000,2024-03-07 01:00:00,ENS/USD,26.208,26.208,25.794,25.794,1.096838,28.291839372
1709769600000,2024-03-07 00:00:00,ENS/USD,25.846,26.232,25.688,26.208,53.728031,1408.104236448
1709766000000,2024-03-06 23:00:00,ENS/USD,25.506,25.846,25.506,25.846,124.171951,3209.3482455460003
1709762400000,2024-03-06 22:00:00,ENS/USD,25.667,25.667,25.506,25.506,5.0,127.53
1709758800000,2024-03-06 21:00:00,ENS/USD,25.383,25.667,25.383,25.667,1.454344,37.328647448000005
1709755200000,2024-03-06 20:00:00,ENS/USD,25.632,25.632,25.383,25.383,32.940112,836.118862896
1709751600000,2024-03-06 19:00:00,ENS/USD,25.2,25.632,25.2,25.632,5.298551,135.812459232
1709748000000,2024-03-06 18:00:00,ENS/USD,25.307,25.619,25.2,25.2,74.133568,1868.1659135999998
1709744400000,2024-03-06 17:00:00,ENS/USD,25.237,25.307,25.237,25.307,0.039682,1.004232374
1709740800000,2024-03-06 16:00:00,ENS/USD,25.462,25.523,25.237,25.237,5.291526,133.542241662
1709737200000,2024-03-06 15:00:00,ENS/USD,25.414,25.575,25.147,25.462,205.33071,5228.13053802
1709733600000,2024-03-06 14:00:00,ENS/USD,25.957,25.957,25.414,25.414,222.681193,5659.219838902
1709730000000,2024-03-06 13:00:00,ENS/USD,25.968,26.044,25.794,25.957,17.706997,459.62052112900005
1709726400000,2024-03-06 12:00:00,ENS/USD,26.572,26.68,25.968,25.968,14.181375,368.26194599999997
1709722800000,2024-03-06 11:00:00,ENS/USD,26.18,27.455,26.18,26.572,211.381136,5616.819545792
1709719200000,2024-03-06 10:00:00,ENS/USD,26.474,26.474,26.18,26.18,1.080666,28.291835879999997
1709715600000,2024-03-06 09:00:00,ENS/USD,27.374,27.483,26.474,26.474,98.424431,2605.688386294
1709712000000,2024-03-06 08:00:00,ENS/USD,27.369,27.839,27.193,27.374,7.118534,194.862749716
1709708400000,2024-03-06 07:00:00,ENS/USD,26.838,27.839,26.838,27.369,132.976813,3639.4423949969996
1709704800000,2024-03-06 06:00:00,ENS/USD,27.428,27.428,26.721,26.838,26.977669,724.026680622
1709701200000,2024-03-06 05:00:00,ENS/USD,26.156,27.428,26.156,27.428,127.433391,3495.2430483480002
1709697600000,2024-03-06 04:00:00,ENS/USD,25.333,26.271,25.333,26.156,23.041168,602.664790208
1709694000000,2024-03-06 03:00:00,ENS/USD,25.534,25.826,25.333,25.333,4.277033,108.350076989
1709690400000,2024-03-06 02:00:00,ENS/USD,25.976,26.924,25.534,25.534,208.331882,5319.546274988
1709686800000,2024-03-06 01:00:00,ENS/USD,26.32,26.32,25.002,25.976,92.59655,2405.2879827999996
1709683200000,2024-03-06 00:00:00,ENS/USD,25.487,27.139,25.487,26.32,126.180856,3321.08012992
1709679600000,2024-03-05 23:00:00,ENS/USD,25.089,25.554,25.042,25.487,142.030593,3619.933723791
1709676000000,2024-03-05 22:00:00,ENS/USD,24.719,25.089,24.183,25.089,202.116795,5070.908269754999
1709672400000,2024-03-05 21:00:00,ENS/USD,23.595,25.088,23.595,24.719,67.467987,1667.741170653
1709668800000,2024-03-05 20:00:00,ENS/USD,22.949,24.719,22.949,23.595,211.870582,4999.08638229
1709665200000,2024-03-05 19:00:00,ENS/USD,26.42,26.42,20.515,22.949,534.560028,12267.618082572
1709661600000,2024-03-05 18:00:00,ENS/USD,27.25,27.25,26.318,26.42,143.423529,3789.2496361800004
1709658000000,2024-03-05 17:00:00,ENS/USD,26.97,27.655,25.794,27.25,466.590468,12714.590253
1709654400000,2024-03-05 16:00:00,ENS/USD,26.059,27.534,24.645,26.97,302.79863,8166.4790511
1709650800000,2024-03-05 15:00:00,ENS/USD,27.482,27.68,26.059,26.059,521.339759,13585.592779781
1709647200000,2024-03-05 14:00:00,ENS/USD,28.256,28.256,27.276,27.482,59.790057,1643.150346474
1709643600000,2024-03-05 13:00:00,ENS/USD,28.2,28.256,27.784,28.256,63.857758,1804.364810048
1709640000000,2024-03-05 12:00:00,ENS/USD,29.361,29.543,28.2,28.2,146.181559,4122.3199638
1709636400000,2024-03-05 11:00:00,ENS/USD,28.563,29.387,28.563,29.361,267.551702,7855.5855224219995
1709632800000,2024-03-05 10:00:00,ENS/USD,30.326,30.341,28.563,28.563,154.618132,4416.357704316
1709629200000,2024-03-05 09:00:00,ENS/USD,29.241,30.326,28.925,30.326,593.466492,17997.464836392002
1709625600000,2024-03-05 08:00:00,ENS/USD,28.56,29.87,28.203,29.241,372.132447,10881.524882727
1709622000000,2024-03-05 07:00:00,ENS/USD,27.201,29.543,27.201,28.56,115.981179,3312.42247224
1709618400000,2024-03-05 06:00:00,ENS/USD,28.758,29.87,27.201,27.201,149.085501,4055.2747127009998
1709614800000,2024-03-05 05:00:00,ENS/USD,29.719,29.868,26.572,28.758,159.622548,4590.425235383999
1709611200000,2024-03-05 04:00:00,ENS/USD,22.274,29.719,22.244,29.719,3241.42649,96331.95385630999
1709607600000,2024-03-05 03:00:00,ENS/USD,21.131,22.274,21.131,22.274,189.291801,4216.285575474
1709604000000,2024-03-05 02:00:00,ENS/USD,21.826,21.826,21.131,21.131,52.060134,1100.082691554
1709600400000,2024-03-05 01:00:00,ENS/USD,21.717,21.826,21.629,21.826,5.286132,115.375117032
1709596800000,2024-03-05 00:00:00,ENS/USD,21.675,21.819,21.649,21.717,49.101488,1066.337014896
1709593200000,2024-03-04 23:00:00,ENS/USD,21.792,21.877,21.675,21.675,3.009979,65.241294825
1709589600000,2024-03-04 22:00:00,ENS/USD,21.639,22.036,21.302,21.792,46.811164,1020.108885888
1709586000000,2024-03-04 21:00:00,ENS/USD,21.467,21.639,21.467,21.639,9.582189,207.348987771
1709582400000,2024-03-04 20:00:00,ENS/USD,21.493,21.663,21.362,21.467,24.067892,516.665437564
1709578800000,2024-03-04 19:00:00,ENS/USD,21.306,21.625,21.306,21.493,11.732366,252.16374243799999
1709575200000,2024-03-04 18:00:00,ENS/USD,20.95,21.306,20.95,21.306,2.575805,54.88010133
1709571600000,2024-03-04 17:00:00,ENS/USD,21.509,21.63,20.95,20.95,364.943975,7645.57627625
1709568000000,2024-03-04 16:00:00,ENS/USD,22.18,22.18,21.509,21.509,27.075091,582.358132319
1709564400000,2024-03-04 15:00:00,ENS/USD,21.5,22.399,21.418,22.18,433.871485,9623.2695373
1709560800000,2024-03-04 14:00:00,ENS/USD,21.406,21.509,21.264,21.5,76.578752,1646.4431679999998
1709557200000,2024-03-04 13:00:00,ENS/USD,21.692,21.764,21.406,21.406,422.384049,9041.552952893999
1709553600000,2024-03-04 12:00:00,ENS/USD,21.507,21.695,21.507,21.692,5.090245,110.41759454000001
1709550000000,2024-03-04 11:00:00,ENS/USD,21.507,21.507,21.507,21.507,0.0,0.0
1709546400000,2024-03-04 10:00:00,ENS/USD,21.959,21.959,21.507,21.507,655.983343,14108.233757901
1709542800000,2024-03-04 09:00:00,ENS/USD,21.959,21.959,21.959,21.959,0.0,0.0
1709539200000,2024-03-04 08:00:00,ENS/USD,21.997,22.22,21.959,21.959,103.852091,2280.488066269
1709535600000,2024-03-04 07:00:00,ENS/USD,21.79,21.997,21.79,21.997,2.58214,56.799333579999995
1709532000000,2024-03-04 06:00:00,ENS/USD,21.778,21.874,21.778,21.79,8.288187,180.59959473
1709528400000,2024-03-04 05:00:00,ENS/USD,21.884,21.884,21.778,21.778,14.548381,316.834641418
1709524800000,2024-03-04 04:00:00,ENS/USD,21.555,21.884,21.555,21.884,1.684794,36.870031896
1709521200000,2024-03-04 03:00:00,ENS/USD,22.223,22.276,21.555,21.555,848.011225,18278.881954875
1709517600000,2024-03-04 02:00:00,ENS/USD,22.221,22.276,21.845,22.223,239.115156,5313.856111788
1709514000000,2024-03-04 01:00:00,ENS/USD,22.257,22.257,22.221,22.221,20.0,444.42
1709510400000,2024-03-04 00:00:00,ENS/USD,22.393,22.622,21.905,22.257,65.933865,1467.490033305
1709506800000,2024-03-03 23:00:00,ENS/USD,22.393,22.393,22.393,22.393,0.0,0.0
1709503200000,2024-03-03 22:00:00,ENS/USD,22.145,22.393,22.145,22.393,2.182055,48.86275761500001
1709499600000,2024-03-03 21:00:00,ENS/USD,22.145,22.145,22.145,22.145,0.0,0.0
1709496000000,2024-03-03 20:00:00,ENS/USD,22.145,22.145,22.145,22.145,0.0,0.0
1709492400000,2024-03-03 19:00:00,ENS/USD,22.256,22.306,22.145,22.145,244.537091,5415.273880195
1709488800000,2024-03-03 18:00:00,ENS/USD,22.36,22.412,22.256,22.256,218.968407,4873.360866192001
1709485200000,2024-03-03 17:00:00,ENS/USD,22.448,22.448,22.36,22.36,7.798003,174.36334707999998
1709481600000,2024-03-03 16:00:00,ENS/USD,22.448,22.448,22.244,22.448,0.845048,18.969637504
1709478000000,2024-03-03 15:00:00,ENS/USD,21.986,22.448,21.986,22.448,0.290012,6.510189376
1709474400000,2024-03-03 14:00:00,ENS/USD,21.976,21.986,21.976,21.986,1.680139,36.939536054
1709470800000,2024-03-03 13:00:00,ENS/USD,22.381,22.381,21.976,21.976,2.43796,53.576608959999994
1709467200000,2024-03-03 12:00:00,ENS/USD,22.277,22.381,22.277,22.381,3.277477,73.353212737
1709463600000,2024-03-03 11:00:00,ENS/USD,22.04,22.277,22.04,22.277,51.031363,1136.8256735510001
1709460000000,2024-03-03 10:00:00,ENS/USD,22.04,22.04,22.04,22.04,0.0,0.0
1709456400000,2024-03-03 09:00:00,ENS/USD,21.585,22.04,21.585,22.04,1.565244,34.49797776
1709452800000,2024-03-03 08:00:00,ENS/USD,21.802,21.802,21.585,21.585,4.086171,88.20000103500001
1709449200000,2024-03-03 07:00:00,ENS/USD,22.54,22.54,20.813,21.802,354.996125,7739.62551725
1709445600000,2024-03-03 06:00:00,ENS/USD,22.974,22.974,22.54,22.54,11.998681,270.45026973999995
1709442000000,2024-03-03 05:00:00,ENS/USD,22.974,22.974,22.974,22.974,0.0,0.0
1709438400000,2024-03-03 04:00:00,ENS/USD,22.974,22.974,22.974,22.974,0.0,0.0
1709434800000,2024-03-03 03:00:00,ENS/USD,22.857,23.2,22.857,22.974,484.082357,11121.308069718
1709431200000,2024-03-03 02:00:00,ENS/USD,23.199,23.199,22.812,22.857,28.71548,656.34972636
1709427600000,2024-03-03 01:00:00,ENS/USD,23.293,23.657,23.199,23.199,1274.485624,29566.791991176
1709424000000,2024-03-03 00:00:00,ENS/USD,22.685,23.293,22.619,23.293,72.909074,1698.271060682
1709420400000,2024-03-02 23:00:00,ENS/USD,22.491,22.686,22.491,22.685,201.346137,4567.537117845
1709416800000,2024-03-02 22:00:00,ENS/USD,22.264,22.654,22.264,22.491,6.643876,149.427415116
1709413200000,2024-03-02 21:00:00,ENS/USD,22.264,22.264,22.264,22.264,0.0,0.0
1709409600000,2024-03-02 20:00:00,ENS/USD,22.445,22.471,22.264,22.264,511.081298,11378.714018671999
1709406000000,2024-03-02 19:00:00,ENS/USD,22.418,22.5,22.406,22.445,824.267178,18500.67681021
1709402400000,2024-03-02 18:00:00,ENS/USD,22.477,22.477,22.226,22.418,132.160643,2962.7772947739995
1709398800000,2024-03-02 17:00:00,ENS/USD,22.477,22.477,22.477,22.477,0.0,0.0
1709395200000,2024-03-02 16:00:00,ENS/USD,22.477,22.477,22.477,22.477,0.0,0.0
1709391600000,2024-03-02 15:00:00,ENS/USD,22.55,22.55,22.477,22.477,0.266046,5.979915942
1709388000000,2024-03-02 14:00:00,ENS/USD,22.139,22.724,22.139,22.55,36.28731,818.2788405
1709384400000,2024-03-02 13:00:00,ENS/USD,22.28,22.28,22.139,22.139,0.856248,18.956474472
1709380800000,2024-03-02 12:00:00,ENS/USD,22.277,22.39,22.258,22.28,13.251295,295.23885260000003
1709377200000,2024-03-02 11:00:00,ENS/USD,21.964,22.277,21.964,22.277,13.904256,309.74511091200003
1709373600000,2024-03-02 10:00:00,ENS/USD,21.901,21.964,21.901,21.964,31.09348,682.93719472
1709370000000,2024-03-02 09:00:00,ENS/USD,21.901,21.901,21.901,21.901,0.0,0.0
1709366400000,2024-03-02 08:00:00,ENS/USD,21.745,21.903,21.609,21.901,5.731506,125.52571290600001
1709362800000,2024-03-02 07:00:00,ENS/USD,21.876,21.876,21.745,21.745,2.387627,51.918949115000004
1709359200000,2024-03-02 06:00:00,ENS/USD,21.762,21.876,21.762,21.876,0.727075,15.905492700000002
1709355600000,2024-03-02 05:00:00,ENS/USD,22.13,22.13,21.762,21.762,15.911543,346.26699876600003
1709352000000,2024-03-02 04:00:00,ENS/USD,22.448,22.715,22.13,22.13,74.558193,1649.97281109
1709348400000,2024-03-02 03:00:00,ENS/USD,21.894,22.448,21.894,22.448,54.725743,1228.483478864
1709344800000,2024-03-02 02:00:00,ENS/USD,21.329,21.894,21.329,21.894,49.504481,1083.8511070139998
1709341200000,2024-03-02 01:00:00,ENS/USD,21.767,21.767,21.329,21.329,6.659326,142.03676425400002
1709337600000,2024-03-02 00:00:00,ENS/USD,21.501,21.767,21.501,21.767,4.909229,106.859187643
1709334000000,2024-03-01 23:00:00,ENS/USD,21.625,21.625,21.013,21.501,132.960604,2858.785946604
1709330400000,2024-03-01 22:00:00,ENS/USD,21.305,21.625,21.305,21.625,1.0,21.625
1709326800000,2024-03-01 21:00:00,ENS/USD,21.305,21.305,21.305,21.305,0.0,0.0
1709323200000,2024-03-01 20:00:00,ENS/USD,21.232,21.305,21.232,21.305,9.062332,193.07298326
1709319600000,2024-03-01 19:00:00,ENS/USD,21.26,21.26,21.232,21.232,1.0,21.232
1709316000000,2024-03-01 18:00:00,ENS/USD,21.395,21.395,21.26,21.26,13.266688,282.04978688
1709312400000,2024-03-01 17:00:00,ENS/USD,20.907,21.395,20.907,21.395,12.054263,257.900956885
1709308800000,2024-03-01 16:00:00,ENS/USD,20.95,20.95,20.907,20.907,0.180137,3.7661242589999997
1709305200000,2024-03-01 15:00:00,ENS/USD,21.227,21.227,20.95,20.95,1.470511,30.807205449999998
1709301600000,2024-03-01 14:00:00,ENS/USD,21.448,21.448,21.227,21.227,0.366554,7.780841758
1709298000000,2024-03-01 13:00:00,ENS/USD,21.325,21.448,21.325,21.448,10.031159,215.14829823200003
1709294400000,2024-03-01 12:00:00,ENS/USD,21.469,21.469,21.325,21.325,10.0,213.25
1709290800000,2024-03-01 11:00:00,ENS/USD,21.469,21.469,21.469,21.469,0.0,0.0
1709287200000,2024-03-01 10:00:00,ENS/USD,21.469,21.469,21.469,21.469,0.0,0.0
1709283600000,2024-03-01 09:00:00,ENS/USD,21.469,21.469,21.469,21.469,0.0,0.0
1709280000000,2024-03-01 08:00:00,ENS/USD,21.215,21.469,21.215,21.469,3.280913,70.43792119700001
1709276400000,2024-03-01 07:00:00,ENS/USD,21.346,21.346,21.215,21.215,1.0,21.215
1709272800000,2024-03-01 06:00:00,ENS/USD,21.381,21.381,21.346,21.346,10.0,213.46
1709269200000,2024-03-01 05:00:00,ENS/USD,21.336,21.381,21.336,21.381,1.246883,26.659605423
1709265600000,2024-03-01 04:00:00,ENS/USD,21.336,21.336,21.336,21.336,0.0,0.0
1709262000000,2024-03-01 03:00:00,ENS/USD,21.336,21.336,21.336,21.336,0.0,0.0
1709258400000,2024-03-01 02:00:00,ENS/USD,21.306,21.388,21.306,21.336,3.532242,75.363915312
1709254800000,2024-03-01 01:00:00,ENS/USD,21.139,21.306,21.139,21.306,2.05635,43.81259310000001
1709251200000,2024-03-01 00:00:00,ENS/USD,20.991,21.139,20.933,21.139,27.552228,582.426547692
1709247600000,2024-02-29 23:00:00,ENS/USD,20.582,20.991,20.582,20.991,1.370662,28.771566042
1709244000000,2024-02-29 22:00:00,ENS/USD,21.27,21.27,20.582,20.582,9.761963,200.920722466
1709240400000,2024-02-29 21:00:00,ENS/USD,21.823,21.823,21.143,21.27,62.489733,1329.15662091
1709236800000,2024-02-29 20:00:00,ENS/USD,21.823,21.823,21.823,21.823,0.0,0.0
1709233200000,2024-02-29 19:00:00,ENS/USD,21.64,21.823,21.64,21.823,32.259217,703.992892591
1709229600000,2024-02-29 18:00:00,ENS/USD,21.647,21.647,21.64,21.64,1.0,21.64
1709226000000,2024-02-29 17:00:00,ENS/USD,21.771,21.771,21.489,21.647,89.686976,1941.453969472
1709222400000,2024-02-29 16:00:00,ENS/USD,22.206,22.206,21.489,21.771,45.205622,984.171596562
1709218800000,2024-02-29 15:00:00,ENS/USD,22.241,22.275,22.121,22.206,45.16608,1002.95797248
1709215200000,2024-02-29 14:00:00,ENS/USD,22.335,22.425,22.227,22.241,245.509087,5460.367603967
1709211600000,2024-02-29 13:00:00,ENS/USD,22.463,22.61,22.223,22.335,983.952027,21976.568523045004
1709208000000,2024-02-29 12:00:00,ENS/USD,22.638,22.638,22.233,22.463,485.735866,10911.084757958
1709204400000,2024-02-29 11:00:00,ENS/USD,22.432,22.638,22.432,22.638,21.640086,489.888266868
1709200800000,2024-02-29 10:00:00,ENS/USD,22.404,22.485,22.404,22.432,99.177442,2224.748378944
1709197200000,2024-02-29 09:00:00,ENS/USD,22.693,22.714,22.404,22.404,12.335021,276.353810484
1709193600000,2024-02-29 08:00:00,ENS/USD,21.948,22.884,21.948,22.693,60.471117,1372.271058081
1709190000000,2024-02-29 07:00:00,ENS/USD,21.985,22.526,21.264,21.948,82.577708,1812.415535184
1709186400000,2024-02-29 06:00:00,ENS/USD,22.353,22.353,21.985,21.985,7.169296,157.61697256
1709182800000,2024-02-29 05:00:00,ENS/USD,21.74,22.502,21.74,22.353,48.631119,1087.051403007
1709179200000,2024-02-29 04:00:00,ENS/USD,21.695,21.794,21.695,21.74,119.293537,2593.4414943799998
1709175600000,2024-02-29 03:00:00,ENS/USD,21.888,21.908,21.695,21.695,43.985636,954.26837302
1709172000000,2024-02-29 02:00:00,ENS/USD,22.353,22.353,21.888,21.888,43.552411,953.2751719680001
1709168400000,2024-02-29 01:00:00,ENS/USD,22.524,22.61,22.29,22.353,655.157311,14644.731372783002
1709164800000,2024-02-29 00:00:00,ENS/USD,21.225,22.524,21.058,22.524,1401.825886,31574.726256264003
1709161200000,2024-02-28 23:00:00,ENS/USD,21.123,21.252,21.12,21.225,92.925704,1972.3480674
1709157600000,2024-02-28 22:00:00,ENS/USD,21.171,21.205,21.025,21.123,770.567468,16276.696626564
1709154000000,2024-02-28 21:00:00,ENS/USD,20.773,21.171,20.773,21.171,3.433271,72.685780341
1709150400000,2024-02-28 20:00:00,ENS/USD,20.792,20.792,20.641,20.773,33.514276,696.192055348
1709146800000,2024-02-28 19:00:00,ENS/USD,21.065,21.162,20.762,20.792,28.901298,600.9157880160001
1709143200000,2024-02-28 18:00:00,ENS/USD,21.235,21.235,20.0,21.065,529.270605,11149.085294325001
1709139600000,2024-02-28 17:00:00,ENS/USD,23.307,23.307,19.406,21.235,465.578159,9886.552206365
1709136000000,2024-02-28 16:00:00,ENS/USD,22.586,23.366,22.586,23.307,195.893213,4565.683115391
1709132400000,2024-02-28 15:00:00,ENS/USD,22.321,22.707,22.321,22.586,152.674535,3448.3070475099994
1709128800000,2024-02-28 14:00:00,ENS/USD,22.136,22.353,22.136,22.321,7.128652,159.118641292
1709125200000,2024-02-28 13:00:00,ENS/USD,22.136,22.136,22.136,22.136,0.0,0.0
1709121600000,2024-02-28 12:00:00,ENS/USD,22.019,22.181,22.019,22.136,22.540063,498.946834568
1709118000000,2024-02-28 11:00:00,ENS/USD,22.396,22.891,22.019,22.019,37.450214,824.616262066
1709114400000,2024-02-28 10:00:00,ENS/USD,22.767,22.767,22.396,22.396,0.357207,8.000007972
1709110800000,2024-02-28 09:00:00,ENS/USD,22.38,22.767,22.112,22.767,22.107277,503.31637545899997
1709107200000,2024-02-28 08:00:00,ENS/USD,22.46,22.61,22.38,22.38,51.597157,1154.74437366
1709103600000,2024-02-28 07:00:00,ENS/USD,22.46,22.46,22.46,22.46,0.0,0.0
1709100000000,2024-02-28 06:00:00,ENS/USD,22.46,22.46,22.46,22.46,0.0,0.0
1709096400000,2024-02-28 05:00:00,ENS/USD,22.197,22.46,22.197,22.46,31.626367,710.32820282
1709092800000,2024-02-28 04:00:00,ENS/USD,22.227,22.26,22.197,22.197,116.519841,2586.3909106769997
1709089200000,2024-02-28 03:00:00,ENS/USD,22.62,22.62,22.227,22.227,16.995513,377.75926745099997
1709085600000,2024-02-28 02:00:00,ENS/USD,22.36,22.62,22.36,22.62,3.839052,86.83935624
1709082000000,2024-02-28 01:00:00,ENS/USD,22.524,22.524,22.26,22.36,40.639327,908.69535172
1709078400000,2024-02-28 00:00:00,ENS/USD,22.202,22.524,22.202,22.524,11.241346,253.20007730400002
1709074800000,2024-02-27 23:00:00,ENS/USD,22.202,22.202,22.202,22.202,0.0,0.0
1709071200000,2024-02-27 22:00:00,ENS/USD,22.202,22.202,22.202,22.202,0.0,0.0
1709067600000,2024-02-27 21:00:00,ENS/USD,21.997,22.202,21.997,22.202,2.106749,46.77404129800001
1709064000000,2024-02-27 20:00:00,ENS/USD,22.14,22.176,21.997,21.997,1.920079,42.235977763
1709060400000,2024-02-27 19:00:00,ENS/USD,22.166,22.277,22.05,22.14,52.581846,1164.16207044
1709056800000,2024-02-27 18:00:00,ENS/USD,21.951,22.234,21.951,22.166,1.580166,35.025959556
1709053200000,2024-02-27 17:00:00,ENS/USD,21.948,21.951,21.948,21.951,0.045374,0.9960046739999999
1709049600000,2024-02-27 16:00:00,ENS/USD,21.667,21.948,21.566,21.948,5.406999,118.672814052
1709046000000,2024-02-27 15:00:00,ENS/USD,22.253,22.253,21.667,21.667,7.364932,159.575981644
1709042400000,2024-02-27 14:00:00,ENS/USD,22.122,22.253,22.117,22.253,674.342429,15006.142072537
1709038800000,2024-02-27 13:00:00,ENS/USD,22.216,22.216,21.905,22.122,3.855775,85.29745455
1709035200000,2024-02-27 12:00:00,ENS/USD,22.273,22.361,22.216,22.216,23.697459,526.462749144
1709031600000,2024-02-27 11:00:00,ENS/USD,22.273,22.273,22.273,22.273,0.0,0.0
1709028000000,2024-02-27 10:00:00,ENS/USD,22.259,22.273,22.259,22.273,5.0,111.365
1709024400000,2024-02-27 09:00:00,ENS/USD,22.259,22.259,22.259,22.259,0.0,0.0
1709020800000,2024-02-27 08:00:00,ENS/USD,22.118,22.277,21.69,22.259,51.997255,1157.406899045
1709017200000,2024-02-27 07:00:00,ENS/USD,22.292,22.292,22.118,22.118,0.542833,12.006380294
1709013600000,2024-02-27 06:00:00,ENS/USD,22.342,22.342,22.292,22.292,0.269035,5.997328220000001
1709010000000,2024-02-27 05:00:00,ENS/USD,22.342,22.342,22.342,22.342,0.0,0.0
1709006400000,2024-02-27 04:00:00,ENS/USD,22.142,22.368,22.142,22.342,6.164464,137.726454688
1709002800000,2024-02-27 03:00:00,ENS/USD,22.704,22.704,22.142,22.142,33.575,743.4176500000001
1708999200000,2024-02-27 02:00:00,ENS/USD,22.549,22.704,22.514,22.704,11.30791,256.73478864
1708995600000,2024-02-27 01:00:00,ENS/USD,22.173,22.549,22.173,22.549,9.16711,206.70916339
1708992000000,2024-02-27 00:00:00,ENS/USD,22.507,22.507,22.173,22.173,1.644689,36.467689197
1708988400000,2024-02-26 23:00:00,ENS/USD,22.256,22.507,22.256,22.507,2.212714,49.801553998
1708984800000,2024-02-26 22:00:00,ENS/USD,22.392,22.392,22.256,22.256,0.191972,4.272528832
1708981200000,2024-02-26 21:00:00,ENS/USD,22.507,22.507,22.392,22.392,0.146147,3.2725236239999997
1708977600000,2024-02-26 20:00:00,ENS/USD,22.291,22.507,21.687,22.507,10.580251,238.12970925700003
1708974000000,2024-02-26 19:00:00,ENS/USD,22.186,22.291,22.065,22.291,2.236415,49.851926765
1708970400000,2024-02-26 18:00:00,ENS/USD,22.397,22.397,22.133,22.186,5.350809,118.713048474
1708966800000,2024-02-26 17:00:00,ENS/USD,22.248,22.397,22.248,22.397,20.612224,461.651980928
